TERRITORIO#es,TERRITORIO_CODE,SEXO#es,SEXO_CODE,JORNADA_LABORAL_TIPO#es,JORNADA_LABORAL_TIPO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,NOTAS_OBSERVACION#es,ESTADO_OBSERVACION#es
Arafo,38004,Hombres,M,Tiempo parcial,PT,2016 Tercer trimestre,2016-Q3,104,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2016 Tercer trimestre,2016-Q3,240,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2016 Cuarto trimestre,2016-Q4,111,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2016 Cuarto trimestre,2016-Q4,230,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2017 Primer trimestre,2017-Q1,107,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2017 Primer trimestre,2017-Q1,222,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2017 Segundo trimestre,2017-Q2,99,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2017 Segundo trimestre,2017-Q2,206,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2017 Tercer trimestre,2017-Q3,106,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2017 Tercer trimestre,2017-Q3,246,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2017 Cuarto trimestre,2017-Q4,114,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2017 Cuarto trimestre,2017-Q4,248,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2018 Primer trimestre,2018-Q1,112,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2018 Primer trimestre,2018-Q1,253,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2018 Segundo trimestre,2018-Q2,96,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2018 Segundo trimestre,2018-Q2,224,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2018 Tercer trimestre,2018-Q3,99,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2018 Tercer trimestre,2018-Q3,248,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2018 Cuarto trimestre,2018-Q4,104,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2018 Cuarto trimestre,2018-Q4,258,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2019 Primer trimestre,2019-Q1,111,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2019 Primer trimestre,2019-Q1,244,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2019 Segundo trimestre,2019-Q2,102,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2019 Segundo trimestre,2019-Q2,219,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2019 Tercer trimestre,2019-Q3,110,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2019 Tercer trimestre,2019-Q3,252,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2019 Cuarto trimestre,2019-Q4,112,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2019 Cuarto trimestre,2019-Q4,255,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2020 Primer trimestre,2020-Q1,100,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2020 Primer trimestre,2020-Q1,240,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2020 Segundo trimestre,2020-Q2,96,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2020 Segundo trimestre,2020-Q2,198,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2020 Tercer trimestre,2020-Q3,102,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2020 Tercer trimestre,2020-Q3,233,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2020 Cuarto trimestre,2020-Q4,114,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2020 Cuarto trimestre,2020-Q4,236,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2021 Primer trimestre,2021-Q1,136,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2021 Primer trimestre,2021-Q1,246,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2021 Segundo trimestre,2021-Q2,118,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2021 Segundo trimestre,2021-Q2,221,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2021 Tercer trimestre,2021-Q3,115,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2021 Tercer trimestre,2021-Q3,242,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2021 Cuarto trimestre,2021-Q4,124,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2021 Cuarto trimestre,2021-Q4,258,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2022 Primer trimestre,2022-Q1,139,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2022 Primer trimestre,2022-Q1,249,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2022 Segundo trimestre,2022-Q2,143,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2022 Segundo trimestre,2022-Q2,227,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2022 Tercer trimestre,2022-Q3,158,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2022 Tercer trimestre,2022-Q3,277,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2022 Cuarto trimestre,2022-Q4,144,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2022 Cuarto trimestre,2022-Q4,271,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,144,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,278,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,135,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,254,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,146,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,298,,,
Arafo,38004,Hombres,M,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,145,,,
Arafo,38004,Mujeres,F,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,308,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,975,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,694,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,989,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,726,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,939,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,739,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,932,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,717,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,927,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,667,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,932,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,676,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,949,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,682,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,960,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,702,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,960,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,690,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,972,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,668,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,957,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,677,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,985,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,663,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,971,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,647,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2014 Tercer trimestre,2014-Q3,989,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2014 Tercer trimestre,2014-Q3,664,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2014 Cuarto trimestre,2014-Q4,988,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2014 Cuarto trimestre,2014-Q4,692,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2015 Primer trimestre,2015-Q1,1028,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2015 Primer trimestre,2015-Q1,690,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2015 Segundo trimestre,2015-Q2,1034,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2015 Segundo trimestre,2015-Q2,660,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2015 Tercer trimestre,2015-Q3,1058,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2015 Tercer trimestre,2015-Q3,690,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2015 Cuarto trimestre,2015-Q4,1058,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2015 Cuarto trimestre,2015-Q4,729,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2016 Primer trimestre,2016-Q1,1079,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2016 Primer trimestre,2016-Q1,728,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2016 Segundo trimestre,2016-Q2,1093,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2016 Segundo trimestre,2016-Q2,719,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2016 Tercer trimestre,2016-Q3,1139,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2016 Tercer trimestre,2016-Q3,746,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2016 Cuarto trimestre,2016-Q4,1161,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2016 Cuarto trimestre,2016-Q4,775,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2017 Primer trimestre,2017-Q1,1144,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2017 Primer trimestre,2017-Q1,784,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2017 Segundo trimestre,2017-Q2,1151,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2017 Segundo trimestre,2017-Q2,774,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2017 Tercer trimestre,2017-Q3,1210,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2017 Tercer trimestre,2017-Q3,792,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2017 Cuarto trimestre,2017-Q4,1192,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2017 Cuarto trimestre,2017-Q4,799,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2018 Primer trimestre,2018-Q1,1231,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2018 Primer trimestre,2018-Q1,821,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2018 Segundo trimestre,2018-Q2,1227,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2018 Segundo trimestre,2018-Q2,833,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2018 Tercer trimestre,2018-Q3,1289,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2018 Tercer trimestre,2018-Q3,855,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2018 Cuarto trimestre,2018-Q4,1257,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2018 Cuarto trimestre,2018-Q4,881,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2019 Primer trimestre,2019-Q1,1253,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2019 Primer trimestre,2019-Q1,875,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2019 Segundo trimestre,2019-Q2,1276,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2019 Segundo trimestre,2019-Q2,875,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2019 Tercer trimestre,2019-Q3,1249,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2019 Tercer trimestre,2019-Q3,907,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2019 Cuarto trimestre,2019-Q4,1227,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2019 Cuarto trimestre,2019-Q4,914,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2020 Primer trimestre,2020-Q1,1182,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2020 Primer trimestre,2020-Q1,880,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2020 Segundo trimestre,2020-Q2,1189,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2020 Segundo trimestre,2020-Q2,859,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2020 Tercer trimestre,2020-Q3,1196,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2020 Tercer trimestre,2020-Q3,896,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2020 Cuarto trimestre,2020-Q4,1172,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2020 Cuarto trimestre,2020-Q4,851,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2021 Primer trimestre,2021-Q1,1202,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2021 Primer trimestre,2021-Q1,865,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2021 Segundo trimestre,2021-Q2,1230,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2021 Segundo trimestre,2021-Q2,864,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2021 Tercer trimestre,2021-Q3,1307,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2021 Tercer trimestre,2021-Q3,918,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2021 Cuarto trimestre,2021-Q4,1309,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2021 Cuarto trimestre,2021-Q4,955,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2022 Primer trimestre,2022-Q1,1371,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2022 Primer trimestre,2022-Q1,1013,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2022 Segundo trimestre,2022-Q2,1401,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2022 Segundo trimestre,2022-Q2,1049,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2022 Tercer trimestre,2022-Q3,1461,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2022 Tercer trimestre,2022-Q3,1070,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2022 Cuarto trimestre,2022-Q4,1447,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2022 Cuarto trimestre,2022-Q4,1079,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2023 Primer trimestre,2023-Q1,1468,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2023 Primer trimestre,2023-Q1,1074,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2023 Segundo trimestre,2023-Q2,1509,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2023 Segundo trimestre,2023-Q2,1111,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2023 Tercer trimestre,2023-Q3,1572,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2023 Tercer trimestre,2023-Q3,1140,,,
Arico,38005,Hombres,M,Tiempo completo,FT,2023 Cuarto trimestre,2023-Q4,1550,,,
Arico,38005,Mujeres,F,Tiempo completo,FT,2023 Cuarto trimestre,2023-Q4,1168,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2011 Segundo trimestre,2011-Q2,162,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2011 Segundo trimestre,2011-Q2,215,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2011 Tercer trimestre,2011-Q3,168,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2011 Tercer trimestre,2011-Q3,241,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2011 Cuarto trimestre,2011-Q4,142,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2011 Cuarto trimestre,2011-Q4,219,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2012 Primer trimestre,2012-Q1,139,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2012 Primer trimestre,2012-Q1,238,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2012 Segundo trimestre,2012-Q2,143,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2012 Segundo trimestre,2012-Q2,212,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2012 Tercer trimestre,2012-Q3,169,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2012 Tercer trimestre,2012-Q3,233,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2012 Cuarto trimestre,2012-Q4,159,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2012 Cuarto trimestre,2012-Q4,245,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2013 Primer trimestre,2013-Q1,146,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2013 Primer trimestre,2013-Q1,236,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2013 Segundo trimestre,2013-Q2,144,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2013 Segundo trimestre,2013-Q2,220,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2013 Tercer trimestre,2013-Q3,169,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2013 Tercer trimestre,2013-Q3,258,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2013 Cuarto trimestre,2013-Q4,179,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2013 Cuarto trimestre,2013-Q4,261,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2014 Primer trimestre,2014-Q1,172,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2014 Primer trimestre,2014-Q1,254,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2014 Segundo trimestre,2014-Q2,148,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2014 Segundo trimestre,2014-Q2,220,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2014 Tercer trimestre,2014-Q3,161,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2014 Tercer trimestre,2014-Q3,255,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2014 Cuarto trimestre,2014-Q4,172,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2014 Cuarto trimestre,2014-Q4,260,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2015 Primer trimestre,2015-Q1,173,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2015 Primer trimestre,2015-Q1,251,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2015 Segundo trimestre,2015-Q2,154,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2015 Segundo trimestre,2015-Q2,224,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2015 Tercer trimestre,2015-Q3,173,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2015 Tercer trimestre,2015-Q3,262,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2015 Cuarto trimestre,2015-Q4,155,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2015 Cuarto trimestre,2015-Q4,253,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2016 Primer trimestre,2016-Q1,143,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2016 Primer trimestre,2016-Q1,254,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2016 Segundo trimestre,2016-Q2,163,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2016 Segundo trimestre,2016-Q2,235,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2016 Tercer trimestre,2016-Q3,165,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2016 Tercer trimestre,2016-Q3,275,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2016 Cuarto trimestre,2016-Q4,180,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2016 Cuarto trimestre,2016-Q4,283,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2017 Primer trimestre,2017-Q1,163,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2017 Primer trimestre,2017-Q1,277,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2017 Segundo trimestre,2017-Q2,174,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2017 Segundo trimestre,2017-Q2,234,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2017 Tercer trimestre,2017-Q3,174,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2017 Tercer trimestre,2017-Q3,267,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2017 Cuarto trimestre,2017-Q4,156,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2017 Cuarto trimestre,2017-Q4,267,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2018 Primer trimestre,2018-Q1,162,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2018 Primer trimestre,2018-Q1,280,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2018 Segundo trimestre,2018-Q2,155,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2018 Segundo trimestre,2018-Q2,270,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2018 Tercer trimestre,2018-Q3,154,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2018 Tercer trimestre,2018-Q3,293,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2018 Cuarto trimestre,2018-Q4,147,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2018 Cuarto trimestre,2018-Q4,289,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2019 Primer trimestre,2019-Q1,173,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2019 Primer trimestre,2019-Q1,300,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2019 Segundo trimestre,2019-Q2,148,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2019 Segundo trimestre,2019-Q2,277,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2019 Tercer trimestre,2019-Q3,157,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2019 Tercer trimestre,2019-Q3,297,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2019 Cuarto trimestre,2019-Q4,151,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2019 Cuarto trimestre,2019-Q4,275,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2020 Primer trimestre,2020-Q1,120,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2020 Primer trimestre,2020-Q1,245,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2020 Segundo trimestre,2020-Q2,132,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2020 Segundo trimestre,2020-Q2,223,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2020 Tercer trimestre,2020-Q3,148,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2020 Tercer trimestre,2020-Q3,256,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2020 Cuarto trimestre,2020-Q4,146,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2020 Cuarto trimestre,2020-Q4,254,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2021 Primer trimestre,2021-Q1,135,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2021 Primer trimestre,2021-Q1,258,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2021 Segundo trimestre,2021-Q2,133,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2021 Segundo trimestre,2021-Q2,233,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2021 Tercer trimestre,2021-Q3,152,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2021 Tercer trimestre,2021-Q3,304,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2021 Cuarto trimestre,2021-Q4,173,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2021 Cuarto trimestre,2021-Q4,321,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2022 Primer trimestre,2022-Q1,172,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2022 Primer trimestre,2022-Q1,301,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2022 Segundo trimestre,2022-Q2,177,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2022 Segundo trimestre,2022-Q2,307,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2022 Tercer trimestre,2022-Q3,175,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2022 Tercer trimestre,2022-Q3,317,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2022 Cuarto trimestre,2022-Q4,181,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2022 Cuarto trimestre,2022-Q4,347,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,169,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,355,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,168,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,328,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,163,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,353,,,
Arico,38005,Hombres,M,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,185,,,
Arico,38005,Mujeres,F,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,387,,,
Arona,38006,Hombres,M,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,8329,,,
Arona,38006,Mujeres,F,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,7117,,,
Arona,38006,Hombres,M,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,8514,,,
Arona,38006,Mujeres,F,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,7285,,,
Arona,38006,Hombres,M,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,8405,,,
Arona,38006,Mujeres,F,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,7345,,,
Arona,38006,Hombres,M,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,8278,,,
Arona,38006,Mujeres,F,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,7199,,,
Arona,38006,Hombres,M,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,8068,,,
